model,dataset,condition,score_key,successes,total,rate,cutoff_rate,accuracy_excluding_cutoffs,accuracy_delta_excluding_cutoffs,sample_interval_low,sample_interval_high,problem_count,problem_mean,problem_interval_low,problem_interval_high,min_samples_per_problem,max_samples_per_problem,mean_samples_per_problem,failures,cutoffs,max_tokens,max_model_length,temperature,top_p,n_samples,num_distractors,file,path
gpt-5.4,MathArena_aime_2025,interleaved_context_symbol,correct,220,240,0.9166666666666666,0.0,0.9166666666666666,0.0,0.8747956544143992,0.9454089374189877,30,0.9166666666666666,0.85,0.9666666666666667,8,8,8.0,0,0,,,,,,,gpt-5.4_MathArena_aime_2025_interleaved_context_symbol_20260429_151706.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_symbol/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_interleaved_context_symbol_20260429_151706.json
gpt-5.4,MathArena_aime_2025,interleaved_context_word,correct,236,240,0.9833333333333333,0.0,0.9833333333333333,0.0,0.9579371621145085,0.9935001644122201,30,0.9833333333333333,0.9666666666666667,0.9958333333333333,8,8,8.0,0,0,,,,,,,gpt-5.4_MathArena_aime_2025_interleaved_context_word_20260429_151706.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_word/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_interleaved_context_word_20260429_151706.json
gpt-5.4,MathArena_aime_2025,not_not,correct,237,240,0.9875,0.0,0.9875,0.0,0.9638993626332216,0.9957400098118411,30,0.9875,0.9708333333333333,1.0,8,8,8.0,0,0,,,,,,,gpt-5.4_MathArena_aime_2025_not_not_20260429_214455.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/not_not/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_not_not_20260429_214455.json
gpt-5.4,MathArena_aime_2025,opposites,correct,239,240,0.9958333333333333,0.0,0.9958333333333333,0.0,0.9767793433714805,0.9992641209102499,30,0.9958333333333333,0.9875,1.0,8,8,8.0,0,0,,,,,,,gpt-5.4_MathArena_aime_2025_opposites_20260429_214455.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/opposites/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_opposites_20260429_214455.json
gpt-5.4,MathArena_aime_2025,rail_fence,correct,214,240,0.8916666666666667,0.0,0.8916666666666667,0.0,0.84600039728268,0.9249919190407039,30,0.8916666666666667,0.8083333333333333,0.9583333333333334,8,8,8.0,1,0,,,,,,,gpt-5.4_MathArena_aime_2025_rail_fence_20260429_214455.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rail_fence/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_rail_fence_20260429_214455.json
gpt-5.4,MathArena_aime_2025,rectangle_perimeter,correct,238,240,0.9916666666666667,0.0,0.9916666666666667,0.0,0.9701296537265586,0.997711764636838,30,0.9916666666666667,0.9791666666666666,1.0,8,8,8.0,0,0,,,,,,,gpt-5.4_MathArena_aime_2025_rectangle_perimeter_20260429_214455.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rectangle_perimeter/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_rectangle_perimeter_20260429_214455.json
gpt-5.4,MathArena_aime_2025,sentence_reversal,correct,238,240,0.9916666666666667,0.0,0.9916666666666667,0.0,0.9701296537265586,0.997711764636838,30,0.9916666666666667,0.975,1.0,8,8,8.0,0,0,,,,,,,gpt-5.4_MathArena_aime_2025_sentence_reversal_20260430_011258.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/sentence_reversal/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_sentence_reversal_20260430_011258.json
gpt-5.4,MathArena_aime_2025,snake_horizontal,correct,222,240,0.925,0.0,0.925,0.0,0.8845730571258335,0.9520356265442214,30,0.925,0.875,0.9625,8,8,8.0,17,0,,,,,,,gpt-5.4_MathArena_aime_2025_snake_horizontal_20260430_011258.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_horizontal/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_snake_horizontal_20260430_011258.json
gpt-5.4,MathArena_aime_2025,snake_vertical,correct,221,240,0.9208333333333333,0.0,0.9208333333333333,0.0,0.8796714718719179,0.9487351658798029,30,0.9208333333333333,0.8625,0.9708333333333333,8,8,8.0,1,0,,,,,,,gpt-5.4_MathArena_aime_2025_snake_vertical_20260430_204124.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_vertical/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_snake_vertical_20260430_204124.json
gpt-5.4,MathArena_aime_2025,split_reversal,correct,233,240,0.9708333333333333,0.0,0.9708333333333333,0.0,0.9410297384352175,0.9858014503365096,30,0.9708333333333333,0.9208333333333333,1.0,8,8,8.0,0,0,,,,,,,gpt-5.4_MathArena_aime_2025_split_reversal_20260430_011258.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/split_reversal/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_split_reversal_20260430_011258.json
gpt-5.4,MathArena_aime_2025,word_reversal,correct,239,240,0.9958333333333333,0.0,0.9958333333333333,0.0,0.9767793433714805,0.9992641209102499,30,0.9958333333333333,0.9875,1.0,8,8,8.0,0,0,,,,,,,gpt-5.4_MathArena_aime_2025_word_reversal_20260430_011258.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/word_reversal/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_word_reversal_20260430_011258.json
gpt-5.4,MathArena_aime_2025,wrappers,correct,239,240,0.9958333333333333,0.0,0.9958333333333333,0.0,0.9767793433714805,0.9992641209102499,30,0.9958333333333333,0.9875,1.0,8,8,8.0,0,0,,,,,,,gpt-5.4_MathArena_aime_2025_wrappers_20260430_204124.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/wrappers/results/gpt-5.4/MathArena_aime_2025/gpt-5.4_MathArena_aime_2025_wrappers_20260430_204124.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:compound,correct,427,480,0.8895833333333333,0.0020833333333333333,0.8914405010438413,0.0018571677105080342,0.8583929302929777,0.9145873177882123,30,0.8895833333333333,0.7916666666666666,0.9645833333333333,16,16,16.0,0,1,,65536,0.6,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260321_132911.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/compound/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260321_132911.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,correct,390,480,0.8125,0.15625,0.9555555555555556,0.1430555555555556,0.7751514468465369,0.8448861853041504,30,0.8125,0.6916666666666667,0.9125,16,16,16.0,1,75,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/perturb/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,compound:d1,correct,388,480,0.8083333333333333,0.0020833333333333333,0.8100208768267223,0.0016875434933889544,0.7707268892771627,0.8410435744448489,30,0.8083333333333333,0.6895833333333333,0.9083333333333333,16,16,16.0,0,1,,131072,0.6,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_compound_s42_20260419_221127.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_compound_s42_20260419_221127.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,compound:d2,correct,383,480,0.7979166666666667,0.0,0.7979166666666667,0.0,0.7596924991856072,0.8314100434647148,30,0.7979166666666667,0.6791666666666667,0.8979166666666667,16,16,16.0,0,0,,131072,0.6,,16,2,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_compound_s42_20260420_120120.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_compound_s42_20260420_120120.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,compound:d3,correct,353,480,0.7354166666666667,0.004166666666666667,0.7384937238493724,0.003077057182705678,0.6941976692721192,0.7728973469480653,30,0.7354166666666667,0.6083333333333333,0.8479166666666667,16,16,16.0,0,2,,131072,0.6,,16,3,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_compound_s42_20260422_031149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_compound_s42_20260422_031149.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,interleaved_context_line,correct,368,480,0.7666666666666667,0.0875,0.8356164383561644,0.06894977168949767,0.7268025644869756,0.8022962149482777,30,0.7666666666666667,0.6416666666666667,0.8708333333333333,16,16,16.0,0,42,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_line_s42_20260324_201047.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_line/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_line_s42_20260324_201047.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,interleaved_context_symbol,correct,1,480,0.0020833333333333333,0.2,0.0026041666666666665,0.0005208333333333332,0.00036784473770553813,0.011705528035532646,30,0.0020833333333333333,0.0,0.00625,16,16,16.0,0,96,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_symbol_s42_20260325_135326.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_symbol/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_symbol_s42_20260325_135326.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,interleaved_context_word,correct,78,480,0.1625,0.17083333333333334,0.1934673366834171,0.030967336683417085,0.13219883151800205,0.19816052575925563,30,0.1625,0.07916666666666666,0.25625,16,16,16.0,0,82,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_word_s42_20260324_201047.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_word/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_word_s42_20260324_201047.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,not_not,correct,370,480,0.7708333333333334,0.19583333333333333,0.9326424870466321,0.16180915371329874,0.7311705469144716,0.8061954009494574,30,0.7708333333333334,0.6375,0.8854166666666666,16,16,16.0,0,94,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_not_not_s42_20260323_155131.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/not_not/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_not_not_s42_20260323_155131.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,opposites,correct,371,480,0.7729166666666667,0.13541666666666666,0.8674698795180723,0.09455321285140561,0.7333564604646005,0.8081430716136665,30,0.7729166666666667,0.6416666666666667,0.8854166666666666,16,16,16.0,0,65,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_opposites_s42_20260323_181308.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/opposites/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_opposites_s42_20260323_181308.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,passive_context:repeat:d3,correct,380,480,0.7916666666666666,0.0,0.7916666666666666,0.0,0.7530896686536218,0.8256121213536863,30,0.7916666666666666,0.6729166666666667,0.89375,16,16,16.0,0,0,131072,131072,0.6,0.95,16,3,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_passive_context_d3_s42_20260805_054417.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/passive_context/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_passive_context_d3_s42_20260805_054417.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,rail_fence,correct,0,480,0.0,0.020833333333333332,0.0,0.0,0.0,0.00793978855890027,30,0.0,0.0,0.0,16,16,16.0,0,10,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_rail_fence_s42_20260325_183005.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rail_fence/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_rail_fence_s42_20260325_183005.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,rectangle_perimeter,correct,27,480,0.05625,0.2708333333333333,0.07142857142857142,0.015178571428571423,0.03894290360982089,0.0806036587362031,30,0.05625,0.014583333333333334,0.10833333333333334,16,16,16.0,0,130,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_rectangle_perimeter_s42_20260325_185805.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rectangle_perimeter/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_rectangle_perimeter_s42_20260325_185805.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,sentence_reversal,correct,393,480,0.81875,0.13541666666666666,0.9397590361445783,0.12100903614457836,0.7818003428613803,0.8506380419323206,30,0.81875,0.69375,0.925,16,16,16.0,0,65,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_sentence_reversal_s42_20260323_181308.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/sentence_reversal/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_sentence_reversal_s42_20260323_181308.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,snake_horizontal,correct,66,480,0.1375,0.34791666666666665,0.20766773162939298,0.07016773162939297,0.1095578362153359,0.17119851048986678,30,0.1375,0.07083333333333333,0.21458333333333332,16,16,16.0,0,167,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_snake_horizontal_s42_20260325_183450.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_horizontal/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_snake_horizontal_s42_20260325_183450.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,snake_vertical,correct,1,480,0.0020833333333333333,0.022916666666666665,0.0021321961620469083,4.886282871357497e-05,0.00036784473770553813,0.011705528035532646,30,0.0020833333333333333,0.0,0.00625,16,16,16.0,0,11,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_snake_vertical_s42_20260324_020300.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_vertical/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_snake_vertical_s42_20260324_020300.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,split_reversal,correct,140,480,0.2916666666666667,0.09583333333333334,0.31336405529953915,0.02169738863287246,0.2527859353555176,0.3338556432106909,30,0.2916666666666667,0.19166666666666668,0.3958333333333333,16,16,16.0,0,46,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_split_reversal_s42_20260323_181308.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/split_reversal/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_split_reversal_s42_20260323_181308.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,word_reversal,correct,255,480,0.53125,0.08958333333333333,0.5720823798627003,0.040832379862700274,0.48653554599622956,0.5754682172188392,30,0.53125,0.39791666666666664,0.6625,16,16,16.0,0,43,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_word_reversal_s42_20260323_232933.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/word_reversal/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_word_reversal_s42_20260323_232933.json
nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,wrappers,correct,336,480,0.7,0.13958333333333334,0.8062953995157385,0.10629539951573852,0.6575479112309778,0.7392761733454619,30,0.7,0.5625,0.8229166666666666,16,16,16.0,0,67,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_wrappers_s42_20260323_232933.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/wrappers/results/nvidia_OpenReasoning-Nemotron-32B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_wrappers_s42_20260323_232933.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:compound,correct,411,480,0.85625,0.0,0.85625,0.0,0.8220323278217039,0.8848105728300795,30,0.85625,0.75,0.94375,16,16,16.0,0,0,,131072,0.6,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260330_182129.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/compound/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260330_182129.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,correct,380,480,0.7916666666666666,0.2,0.96875,0.17708333333333337,0.7530896686536218,0.8256121213536863,30,0.7916666666666666,0.6666666666666666,0.9041666666666667,16,16,16.0,0,96,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/perturb/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,compound:d1,correct,377,480,0.7854166666666667,0.0,0.7854166666666667,0.0,0.7464996501726852,0.8198013871916093,30,0.7854166666666667,0.6604166666666667,0.8958333333333334,16,16,16.0,0,0,,131072,0.6,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_compound_s42_20260330_231545.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_compound_s42_20260330_231545.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,compound:d2,correct,347,480,0.7229166666666667,0.0,0.7229166666666667,0.0,0.6812276244586097,0.7610658864755473,30,0.7229166666666667,0.6020833333333333,0.8354166666666667,16,16,16.0,0,0,,131072,0.6,,16,2,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_compound_s42_20260404_015745.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_compound_s42_20260404_015745.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,compound:d3,correct,311,480,0.6479166666666667,0.0020833333333333333,0.6492693110647182,0.0013526443980514946,0.6041674925982965,0.6893169866196955,30,0.6479166666666667,0.525,0.7625,16,16,16.0,0,1,,131072,0.6,,16,3,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_compound_s42_20260406_102432.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_compound_s42_20260406_102432.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,interleaved_context_line,correct,372,480,0.775,0.14583333333333334,0.9048780487804878,0.1298780487804878,0.7355436719113096,0.8100894443812953,30,0.775,0.64375,0.89375,16,16,16.0,0,70,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_line_s42_20260414_210419.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_line/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_line_s42_20260414_210419.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,interleaved_context_symbol,correct,0,480,0.0,0.14791666666666667,0.0,0.0,0.0,0.00793978855890027,30,0.0,0.0,0.0,16,16,16.0,0,71,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_symbol_s42_20260415_204451.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_symbol/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_symbol_s42_20260415_204451.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,interleaved_context_word,correct,53,480,0.11041666666666666,0.175,0.13383838383838384,0.023421717171717177,0.08541268221178754,0.14160706970702222,30,0.11041666666666666,0.04791666666666667,0.19166666666666668,16,16,16.0,0,84,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_word_s42_20260415_204451.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_word/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_word_s42_20260415_204451.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,not_not,correct,347,480,0.7229166666666667,0.22083333333333333,0.9037433155080213,0.1808266488413547,0.6812276244586097,0.7610658864755473,30,0.7229166666666667,0.5875,0.8416666666666667,16,16,16.0,0,106,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_not_not_s42_20260413_163156.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/not_not/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_not_not_s42_20260413_163156.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,opposites,correct,375,480,0.78125,0.14791666666666667,0.9144254278728606,0.13317542787286063,0.742113221369159,0.8159206475664595,30,0.78125,0.6583333333333333,0.89375,16,16,16.0,0,71,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_opposites_s42_20260413_163156.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/opposites/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_opposites_s42_20260413_163156.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,passive_context:repeat:d3,correct,313,480,0.6520833333333333,0.0,0.6520833333333333,0.0,0.6084168654325609,0.693334782214107,30,0.6520833333333333,0.5145833333333333,0.78125,16,16,16.0,0,0,131072,131072,0.6,0.95,16,3,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_passive_context_d3_s42_20260805_171249.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/passive_context/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_passive_context_d3_s42_20260805_171249.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,rail_fence,correct,0,480,0.0,0.01875,0.0,0.0,0.0,0.00793978855890027,30,0.0,0.0,0.0,16,16,16.0,1,9,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_rail_fence_s42_20260415_204451.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rail_fence/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_rail_fence_s42_20260415_204451.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,rectangle_perimeter,correct,38,480,0.07916666666666666,0.2604166666666667,0.10140845070422536,0.022241784037558693,0.05821870570642673,0.10679728299731431,30,0.07916666666666666,0.035416666666666666,0.12916666666666668,16,16,16.0,0,125,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_rectangle_perimeter_s42_20260416_132434.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rectangle_perimeter/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_rectangle_perimeter_s42_20260416_132434.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,sentence_reversal,correct,384,480,0.8,0.18125,0.9516539440203562,0.15165394402035615,0.7618963642673064,0.8333397625973535,30,0.8,0.6729166666666667,0.9125,16,16,16.0,0,87,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_sentence_reversal_s42_20260414_210419.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/sentence_reversal/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_sentence_reversal_s42_20260414_210419.json
