model,dataset,transformation,total,recovered_rate,recovered_rate_tagged,recovered_rate_spacing_sensitive,stub_rate,tagged_rate,exact_match_rate,cer_mean,cer_p25,cer_p50,cer_p75,ngram1_precision,ngram1_recall,ngram1_f1,ngram2_precision,ngram2_recall,ngram2_f1,ngram4_precision,ngram4_recall,ngram4_f1,recovered_rate_as_run,exact_match_rate_as_run,cer_mean_as_run,missing_tags,cutoffs,problem_count,cer_threshold,residual_recovered,residual_partial_or_other,residual_missing_recovered_tags,residual_closer_to_transformed_than_original,residual_copied_transformed_input,residual_contains_transformation_markers,residual_empty_recovered_text,file,path
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,interleaved_context_word,480,0.0,0.0,0.0,0.61875,0.85625,0.0,42.48248478768824,0.9829545454545454,0.9909638554216867,1.363235294117647,0.5548827117977996,0.34283514029978107,0.12118121009141405,0.018357129070025832,0.09746588123746296,0.0234055444047105,0.004884278673627846,0.021242840708584183,0.0064065820880619745,0.0,0.0,1.2886060038621727,69,28,30,0.02,,304,69,106,1,,,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_word_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_word_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,opposites,480,0.10833333333333334,0.11403508771929824,0.0625,0.4625,0.95,0.016666666666666666,7.929762310953929,0.1551472732575095,0.9814814814814815,0.9925187032418953,0.756891993760392,0.4335876198773233,0.3816243295455751,0.3415991583659004,0.38165540152719063,0.3301316341054601,0.29032562891924757,0.3215460458787166,0.2792661483354119,0.029166666666666667,0.008333333333333333,0.8249751928368149,24,19,30,0.02,14,430,24,12,,,,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_opposites_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_opposites_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,rail_fence,480,0.0,0.0,0.0,0.41875,0.5333333333333333,0.0,113.91428841595297,0.9866666666666667,8.586322081575247,191.655912322787,0.27405956508992735,0.24642414776798766,0.027863112213675833,0.0028603658923669,0.04178514590463646,0.0022405016789278404,3.032268889797733e-06,0.0006172643383519367,6.027422328616502e-06,0.0,0.0,1.273744866689386,224,44,30,0.02,,228,224,23,,5,,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_rail_fence_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_rail_fence_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,rectangle_perimeter,480,0.0,0.0,0.0,0.45208333333333334,0.55625,0.0,125.32925611894866,0.9870689655172413,0.9938144329896907,217.05846225387896,0.36401609347729935,0.3806524217364021,0.05038103964003751,0.04177730618741671,0.2544692953154557,0.03233635869130172,0.03827494671430744,0.19930953607535856,0.02858135641405922,0.0,0.0,1.0195364241660072,213,113,30,0.02,,252,213,13,,2,,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_rectangle_perimeter_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_rectangle_perimeter_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,sentence_reversal,480,0.3229166666666667,0.3283898305084746,0.22916666666666666,0.44166666666666665,0.9833333333333333,0.1125,3.4609445149591447,0.02074688796680498,0.8125,0.9906686727814589,0.7632192944892592,0.5108861272842248,0.4767117200379761,0.44181807265490247,0.4812663710948323,0.4435405506516633,0.4111040280796517,0.4469750515661322,0.4118336914144286,0.10833333333333334,0.07916666666666666,0.7800901813712392,8,5,30,0.02,52,272,8,148,,,,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_sentence_reversal_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_sentence_reversal_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,snake_horizontal,480,0.0,0.0,0.0,0.47291666666666665,0.6229166666666667,0.0,101.90079895376677,0.9829545454545454,0.9927710843373494,183.99766355140187,0.4098682180219319,0.4110241658635824,0.08488418658982264,0.06125569660734556,0.2903436430925332,0.05298323562560539,0.042495132670954575,0.1968555347473378,0.03505399214582922,0.0,0.0,1.038158070707256,181,151,30,0.02,,276,181,23,,,,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_snake_horizontal_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_snake_horizontal_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,snake_vertical,480,0.0,0.0,0.0,0.51875,0.7083333333333334,0.0,72.96508720347681,0.9866666666666667,0.9927710843373494,133.85337078651685,0.39546052280113836,0.1977622391730359,0.028787729947257375,0.0035922283313350443,0.03600590228224989,0.0020383101001241757,0.0005960059922784353,0.0002824173912032997,0.00022674875689369963,0.0,0.0,1.3635729092599858,140,60,30,0.02,,257,140,71,,11,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_snake_vertical_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_snake_vertical_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,split_reversal,480,0.0,0.0,0.0,0.49583333333333335,0.78125,0.0,50.300708554353086,0.9756651182432432,0.9906542056074766,5.1006367495451785,0.507533106760821,0.2793632897267407,0.13189945157625835,0.06969965970411861,0.13011476375810405,0.06424329497052148,0.022330779098035,0.041025053130884566,0.020781639454276295,0.0,0.0,1.231234520879057,105,33,30,0.02,,130,105,245,,,,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_split_reversal_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_split_reversal_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,word_reversal,480,0.0,0.0,0.0,0.5,0.9166666666666666,0.0,22.286761525354446,0.7231958762886598,0.9866666666666667,0.9937759336099585,0.621419272212662,0.3963012319200447,0.2559480829591952,0.10233075813388205,0.1750504427842776,0.10525094730685741,0.05333224120903501,0.08752806733886222,0.05489024297769262,0.0,0.0,1.2223255701063818,40,21,30,0.02,,327,40,113,,,,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_word_reversal_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_word_reversal_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,wrappers,480,0.029166666666666667,0.03431372549019608,0.01875,0.53125,0.85,0.008333333333333333,30.85361315802777,0.531139275347813,0.9871244635193133,0.9937759336099585,0.6319638991508306,0.36505310621276377,0.23069325546368893,0.19842207073829637,0.29144377297489676,0.1859227259855964,0.1634973521077299,0.21489397093841608,0.15063452733220664,0.0125,0.008333333333333333,0.9735087974718011,72,17,30,0.02,6,385,72,16,,1,,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_wrappers_decode_recovery_s42_20260904_121002.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_wrappers_decode_recovery_s42_20260904_121002.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,interleaved_context_line,480,0.075,0.08695652173913043,0.04791666666666667,0.525,0.8625,0.010416666666666666,30.93421523597772,0.5567065131405468,0.9887640449438202,0.9975165562913907,0.6427952590440942,0.3981618474218868,0.2544935993259479,0.2346796658250227,0.3556485632954919,0.220738028685838,0.199744162851669,0.30449319369566413,0.18825794854640962,0.01875,0.00625,1.0098132681693408,66,13,30,0.02,9,379,66,23,,1,2,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_line_decode_recovery_s42_20260912_130626.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_line_decode_recovery_s42_20260912_130626.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,interleaved_context_symbol,480,0.0,0.0,0.0,0.5104166666666666,0.6416666666666667,0.0,80.64607935396984,0.9897959183673469,0.9978525411596277,124.72145254027748,0.3771436553412332,0.2259688248759998,0.021253492784893035,0.0010868780382869247,0.03368801317107936,0.0009776096463954816,1.333693310549003e-05,0.0005506662908464459,2.0818067419115917e-05,0.0,0.0,1.6224813786274719,172,76,30,0.02,,248,172,60,,,,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_symbol_decode_recovery_s42_20260912_130626.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_symbol_decode_recovery_s42_20260912_130626.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,interleaved_context_word,480,0.0,0.0,0.0,0.6479166666666667,0.8520833333333333,0.0,34.80292648793427,0.9863013698630136,0.9922879177377892,1.0,0.5833106937473642,0.3121006964083921,0.1038894486386446,0.017142550587739204,0.08561196413948641,0.019829174906163077,0.004662634063514566,0.015963051167409214,0.004939195667182014,0.0,0.0,1.3546937898113718,71,12,30,0.02,,324,71,82,1,,2,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_word_decode_recovery_s42_20260912_130626.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_word_decode_recovery_s42_20260912_130626.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,opposites,480,0.13333333333333333,0.1415929203539823,0.10416666666666667,0.5145833333333333,0.9416666666666667,0.0375,9.972581540844342,0.1462483487951899,0.9867256637168141,0.994140625,0.771880496431436,0.3941592859021143,0.34391751305803714,0.3352505084016736,0.354891456503816,0.3072441817379389,0.29407841005712954,0.3094657192404341,0.26905973670237154,0.03333333333333333,0.008333333333333333,0.8140594309068503,28,14,30,0.02,16,416,28,19,,1,,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_opposites_decode_recovery_s42_20260906_145902.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_opposites_decode_recovery_s42_20260906_145902.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,rail_fence,480,0.0,0.0,0.0,0.37916666666666665,0.4979166666666667,0.0,113.89955885865717,0.9887640449438202,37.490005524070625,186.85132514874118,0.24219611515272663,0.2450008239793834,0.0257944378119691,0.002538179173061825,0.037989922901225964,0.0015308601873971072,7.530901582505139e-06,0.0006619752393514593,1.4367472801693568e-05,0.0,0.0,1.4084879801293484,241,37,30,0.02,,209,241,27,1,2,,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_rail_fence_decode_recovery_s42_20260912_130626.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_rail_fence_decode_recovery_s42_20260912_130626.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,rectangle_perimeter,480,0.0,0.0,0.0,0.49166666666666664,0.5854166666666667,0.0,96.71157118973058,0.9867256637168141,0.9969481180061037,164.74509723050068,0.413779416636405,0.3357325097407869,0.05167294277385049,0.04726782937980216,0.21118325177788785,0.03302555484628407,0.043721684735843924,0.16968599466656892,0.02873976265598931,0.0,0.0,1.0734823320434967,199,79,30,0.02,,270,199,9,,1,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_rectangle_perimeter_decode_recovery_s42_20260912_130626.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_rectangle_perimeter_decode_recovery_s42_20260912_130626.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,sentence_reversal,480,0.32708333333333334,0.3333333333333333,0.2791666666666667,0.4708333333333333,0.98125,0.14791666666666667,6.1844046758076,0.008141343443180713,0.9594594594594594,0.9922879177377892,0.803494576175826,0.47008040307999743,0.43812966455713487,0.4304272091594635,0.4493310564350288,0.41372753742177876,0.4096100926378557,0.42833947545723666,0.39381270567905935,0.0875,0.020833333333333332,1.0339240097081597,9,3,30,0.02,42,286,9,142,1,,,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_sentence_reversal_decode_recovery_s42_20260912_130626.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_sentence_reversal_decode_recovery_s42_20260912_130626.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,snake_horizontal,480,0.0,0.0,0.0,0.45416666666666666,0.575,0.0,90.68834975503829,0.9867256637168141,0.9969481180061037,171.2017927758488,0.4188287545859717,0.43626534371035347,0.07588404462091278,0.054117501075227975,0.3184257002371199,0.04996854477666573,0.038209058028082214,0.23577640715742904,0.03469765469685961,0.0,0.0,1.139874477672354,204,169,30,0.02,,236,204,40,,,,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_snake_horizontal_decode_recovery_s42_20260912_130626.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_snake_horizontal_decode_recovery_s42_20260912_130626.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,snake_vertical,480,0.0,0.0,0.0,0.47291666666666665,0.6791666666666667,0.0,63.11539885619812,0.9858197773972602,0.995774647887324,81.57073818651554,0.3614495194911253,0.21368517052777755,0.028793554970350344,0.0022809084807557814,0.03660340307812119,0.001850068033473837,2.710616570512913e-05,0.00036314627003824053,3.310284872100048e-05,0.0,0.0,1.4763568329146677,154,48,30,0.02,,247,154,74,,5,,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_snake_vertical_decode_recovery_s42_20260912_130626.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_snake_vertical_decode_recovery_s42_20260912_130626.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,split_reversal,480,0.0,0.0,0.0,0.525,0.7916666666666666,0.0,38.94855238051702,0.9594594594594594,0.9904458598726115,0.9981818181818182,0.5280258111041476,0.2515170877493504,0.12264888613222726,0.06841428959118159,0.11817549659005923,0.0609382460075669,0.02566192763330487,0.04415030740499397,0.022769544079150286,0.0,0.0,0.9636894557128624,100,31,30,0.02,,123,100,257,,,,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_split_reversal_decode_recovery_s42_20260912_130626.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_split_reversal_decode_recovery_s42_20260912_130626.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,word_reversal,480,0.004166666666666667,0.004830917874396135,0.0,0.56875,0.8625,0.0,28.089070620036594,0.9594594594594594,0.9897959183673469,0.9975165562913907,0.6091951399988519,0.3334031408971699,0.1797867710468269,0.0834085372849021,0.14788624558045954,0.07807850128023607,0.04695485111817789,0.06957002989167746,0.04399885573412188,0.0020833333333333333,0.0,1.0706075351718114,66,30,30,0.02,1,328,66,84,1,,,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_word_reversal_decode_recovery_s42_20260912_130626.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_word_reversal_decode_recovery_s42_20260912_130626.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,wrappers,480,0.016666666666666666,0.021917808219178082,0.010416666666666666,0.4979166666666667,0.7604166666666666,0.0,40.321305625120964,0.9594594594594594,0.9918256130790191,14.020713362322248,0.5933960101072802,0.38787483675438394,0.18126432113843335,0.1553660957815188,0.2850232969749295,0.14453051932053637,0.1244870484189113,0.18995206814865997,0.11488954725593661,0.0,0.0,0.9486078785455148,115,31,30,0.02,,350,115,15,,,,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_wrappers_decode_recovery_s42_20260906_145902.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/decode_recovery/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_wrappers_decode_recovery_s42_20260906_145902.json
